ID_pais;País;Fecha;Activos;Inc Recuperados;Recuperados;Inc. Fallecidos;Fallecidos;Inc. Confirmados;Confirmados;Confirmados 100 mil hab.
7;Estados Unidos ;03/02/2020;11;;;;;3;11;0
7;Estados Unidos ;02/02/2020;8;;;;;0;8;0
7;Estados Unidos ;01/02/2020;8;;;;;1;8;0
7;Estados Unidos ;31/01/2020;7;;;;;2;7;0
7;Estados Unidos ;30/01/2020;5;;;;;0;5;0
7;Estados Unidos ;29/01/2020;5;;;;;0;5;0
7;Estados Unidos ;28/01/2020;5;;;;;0;5;0
7;Estados Unidos ;27/01/2020;5;;;;;0;5;0
7;Estados Unidos ;26/01/2020;5;;;;;3;5;0
7;Estados Unidos ;25/01/2020;2;;;;;0;2;0
7;Estados Unidos ;24/01/2020;2;;;;;1;2;0
7;Estados Unidos ;23/01/2020;1;;;;;0;1;0
7;Estados Unidos ;22/01/2020;1;;;;;1;1;0
8;Japón ;01/04/2020;1.649;48;472;1;57;225;2.178;1,72
8;Japón ;31/03/2020;1.473;0;424;2;56;87;1.953;1,54
8;Japón ;30/03/2020;1.388;0;424;0;54;0;1.866;1,47
8;Japón ;29/03/2020;1.388;20;424;2;54;173;1.866;1,47
8;Japón ;28/03/2020;1.237;32;404;3;52;225;1.693;1,34
8;Japón ;27/03/2020;1.047;13;372;2;49;81;1.468;1,16
8;Japón ;26/03/2020;981;49;359;2;47;80;1.387;1,10
8;Japón ;25/03/2020;952;25;310;2;45;114;1.307;1,03
8;Japón ;24/03/2020;865;50;285;1;43;65;1.193;0,94
8;Japón ;23/03/2020;851;0;235;1;42;27;1.128;0,89
8;Japón ;22/03/2020;825;3;235;6;41;94;1.101;0,87
8;Japón ;21/03/2020;740;41;232;2;35;44;1.007;0,80
8;Japón ;20/03/2020;739;41;191;4;33;39;963;0,76
8;Japón ;19/03/2020;745;6;150;0;29;35;924;0,73
8;Japón ;18/03/2020;716;0;144;0;29;11;889;0,70
8;Japón ;17/03/2020;705;0;144;2;29;39;878;0,69
8;Japón ;16/03/2020;668;26;144;5;27;0;839;0,66
8;Japón ;15/03/2020;699;0;118;0;22;66;839;0,66
8;Japón ;14/03/2020;633;0;118;3;22;72;773;0,61
8;Japón ;13/03/2020;564;0;118;3;19;62;701;0,55
8;Japón ;12/03/2020;505;0;118;1;16;0;639;0,51
8;Japón ;11/03/2020;506;17;118;5;15;58;639;0,51
8;Japón ;10/03/2020;470;25;101;0;10;70;581;0,46
8;Japón ;09/03/2020;425;0;76;4;10;9;511;0,40
8;Japón ;08/03/2020;420;0;76;0;6;41;502;0,40
8;Japón ;07/03/2020;379;30;76;0;6;41;461;0,36
8;Japón ;06/03/2020;368;3;46;0;6;60;420;0,33
8;Japón ;05/03/2020;311;0;43;0;6;29;360;0,28
8;Japón ;04/03/2020;282;0;43;0;6;38;331;0,26
8;Japón ;03/03/2020;244;11;43;0;6;19;293;0,23
8;Japón ;02/03/2020;236;0;32;0;6;18;274;0,22
8;Japón ;01/03/2020;218;0;32;1;6;15;256;0,20
8;Japón ;29/02/2020;204;10;32;1;5;13;241;0,19
8;Japón ;28/02/2020;202;0;22;0;4;14;228;0,18
8;Japón ;27/02/2020;188;0;22;2;4;25;214;0,17
8;Japón ;26/02/2020;165;0;22;1;2;19;189;0,15
8;Japón ;25/02/2020;147;0;22;0;1;11;170;0,13
8;Japón ;24/02/2020;136;0;22;0;1;12;159;0,13
8;Japón ;23/02/2020;124;0;22;0;1;25;147;0,12
8;Japón ;22/02/2020;99;0;22;0;1;17;122;0,10
8;Japón ;21/02/2020;82;4;22;0;1;11;105;0,08
8;Japón ;20/02/2020;75;0;18;0;1;10;94;0,07
8;Japón ;19/02/2020;65;5;18;0;1;10;84;0,07
8;Japón ;18/02/2020;60;1;13;0;1;8;74;0,06
8;Japón ;17/02/2020;53;0;12;0;1;7;66;0,05
8;Japón ;16/02/2020;46;0;12;0;1;16;59;0,05
8;Japón ;15/02/2020;30;3;12;0;1;14;43;0,03
8;Japón ;14/02/2020;19;0;9;0;1;1;29;0,02
8;Japón ;13/02/2020;18;0;9;1;1;0;28;0,02
8;Japón ;12/02/2020;19;0;9;;;2;28;0,02
8;Japón ;11/02/2020;17;5;9;;;0;26;0,02
8;Japón ;10/02/2020;22;3;4;;;0;26;0,02
8;Japón ;09/02/2020;25;0;1;;;1;26;0,02
8;Japón ;08/02/2020;24;0;1;;;0;25;0,02
8;Japón ;07/02/2020;24;0;1;;;3;25;0,02
8;Japón ;06/02/2020;21;0;1;;;0;22;0,02
8;Japón ;05/02/2020;21;0;1;;;0;22;0,02
8;Japón ;04/02/2020;21;0;1;;;2;22;0,02
8;Japón ;03/02/2020;19;0;1;;;0;20;0,02
8;Japón ;02/02/2020;19;0;1;;;0;20;0,02
8;Japón ;01/02/2020;19;0;1;;;5;20;0,02
8;Japón ;31/01/2020;14;0;1;;;4;15;0,01
8;Japón ;30/01/2020;10;0;1;;;4;11;0,01
8;Japón ;29/01/2020;6;0;1;;;0;7;0,01
8;Japón ;28/01/2020;6;0;1;;;3;7;0,01
8;Japón ;27/01/2020;3;0;1;;;0;4;0
8;Japón ;26/01/2020;3;1;1;;;2;4;0
8;Japón ;25/01/2020;2;;;;;0;2;0
8;Japón ;24/01/2020;2;;;;;0;2;0
8;Japón ;23/01/2020;2;;;;;0;2;0
8;Japón ;22/01/2020;2;;;;;2;2;0
9;China ;01/04/2020;2.640;199;76.405;7;3.316;82;82.361;5,90
9;China ;31/03/2020;2.764;283;76.206;1;3.309;81;82.279;5,90
9;China ;30/03/2020;2.967;341;75.923;4;3.308;76;82.198;5,89
9;China ;29/03/2020;3.236;482;75.582;5;3.304;123;82.122;5,89
9;China ;28/03/2020;3.600;380;75.100;3;3.299;102;81.999;5,88
9;China ;27/03/2020;3.881;539;74.720;5;3.296;115;81.897;5,87
9;China ;26/03/2020;4.310;408;74.181;6;3.291;121;81.782;5,86
9;China ;25/03/2020;4.603;493;73.773;4;3.285;70;81.661;5,85
9;China ;24/03/2020;5.030;466;73.280;7;3.281;93;81.591;5,85
9;China ;23/03/2020;5.410;452;72.814;0;3.274;63;81.498;5,84
9;China ;22/03/2020;5.799;505;72.362;15;3.274;130;81.435;5,84
9;China ;21/03/2020;6.189;591;71.857;6;3.259;55;81.305;5,83
9;China ;20/03/2020;6.731;731;71.266;4;3.253;94;81.250;5,82
9;China ;19/03/2020;7.372;780;70.535;8;3.249;54;81.156;5,82
9;China ;18/03/2020;8.106;957;69.755;11;3.241;44;81.102;5,81
9;China ;17/03/2020;9.030;888;68.798;13;3.230;25;81.058;5,81
9;China ;16/03/2020;9.906;893;67.910;14;3.217;30;81.033;5,81
9;China ;15/03/2020;10.783;1.357;67.017;10;3.203;26;81.003;5,81
9;China ;14/03/2020;12.124;1.464;65.660;13;3.193;32;80.977;5,80
9;China ;13/03/2020;13.569;1.295;64.196;8;3.180;13;80.945;5,80
9;China ;12/03/2020;14.859;1.257;62.901;11;3.172;11;80.932;5,80
9;China ;11/03/2020;16.116;1.463;61.644;22;3.161;34;80.921;5,80
9;China ;10/03/2020;17.567;1.377;60.181;16;3.139;27;80.887;5,80
9;China ;09/03/2020;18.933;1.416;58.804;23;3.123;37;80.860;5,79
9;China ;08/03/2020;20.335;1.849;57.388;28;3.100;53;80.823;5,79
9;China ;07/03/2020;22.159;1.595;55.539;28;3.072;80;80.770;5,79
9;China ;06/03/2020;23.702;1.652;53.944;29;3.044;153;80.690;5,78
9;China ;05/03/2020;25.230;2.291;52.292;32;3.015;151;80.537;5,77
9;China ;04/03/2020;27.402;2.551;50.001;36;2.983;125;80.386;5,76
9;China ;03/03/2020;29.864;2.596;47.450;33;2.947;125;80.261;5,75
9;China ;02/03/2020;32.368;2.692;44.854;42;2.914;204;80.136;5,74
9;China ;01/03/2020;34.898;2.842;42.162;35;2.872;576;79.932;5,73
9;China ;29/02/2020;37.199;2.991;39.320;47;2.837;428;79.356;5,69
9;China ;28/02/2020;39.809;3.399;36.329;44;2.790;328;78.928;5,66
9;China ;27/02/2020;42.924;2.846;32.930;29;2.746;434;78.600;5,63
9;China ;26/02/2020;45.365;2.408;30.084;52;2.717;412;78.166;5,60
9;China ;25/02/2020;47.413;2.661;27.676;70;2.665;513;77.754;5,57
9;China ;24/02/2020;49.631;1.828;25.015;150;2.595;219;77.241;5,54
9;China ;23/02/2020;51.390;488;23.187;2;2.445;21;77.022;5,52
9;China ;22/02/2020;51.859;3.995;22.699;205;2.443;1.451;77.001;5,52
9;China ;21/02/2020;54.608;690;18.704;0;2.238;473;75.550;5,41
9;China ;20/02/2020;54.825;2.052;18.014;122;2.238;458;75.077;5,38
9;China ;19/02/2020;56.541;1.756;15.962;113;2.116;408;74.619;5,35
9;China ;18/02/2020;58.002;1.744;14.206;139;2.003;1.777;74.211;5,32
9;China ;17/02/2020;58.108;1.707;12.462;98;1.864;1.921;72.434;5,19
9;China ;16/02/2020;57.992;1.457;10.755;103;1.766;2.100;70.513;5,05
9;China ;15/02/2020;57.452;1.321;9.298;142;1.663;2.055;68.413;4,90
9;China ;14/02/2020;56.860;1.760;7.977;152;1.521;6.463;66.358;4,76
9;China ;13/02/2020;52.309;1.135;6.217;252;1.369;15.136;59.895;4,29
9;China ;12/02/2020;38.560;446;5.082;5;1.117;373;44.759;3,21
9;China ;11/02/2020;38.638;718;4.636;100;1.112;2.032;44.386;3,18
9;China ;10/02/2020;37.424;699;3.918;107;1.012;2.525;42.354;3,04
9;China ;09/02/2020;35.705;623;3.219;100;905;3.015;39.829;2,85
9;China ;08/02/2020;33.413;597;2.596;87;805;2.704;36.814;2,64
9;China ;07/02/2020;31.393;522;1.999;85;718;3.523;34.110;2,44
9;China ;06/02/2020;28.477;362;1.477;70;633;3.147;30.587;2,19
9;China ;05/02/2020;25.762;272;1.115;72;563;3.733;27.440;1,97
9;China ;04/02/2020;22.373;229;843;66;491;3.991;23.707;1,70
9;China ;03/02/2020;18.677;151;614;64;425;3.086;19.716;1,41
9;China ;02/02/2020;15.806;188;463;102;361;4.739;16.630;1,19
9;China ;01/02/2020;11.357;61;275;46;259;2.089;11.891;0,85
9;China ;31/01/2020;9.375;79;214;42;213;1.661;9.802;0,70
9;China ;30/01/2020;7.835;15;135;38;171;2.054;8.141;0,58
9;China ;29/01/2020;5.834;19;120;2;133;578;6.087;0,44
9;China ;28/01/2020;5.277;43;101;49;131;2.632;5.509;0,39
9;China ;27/01/2020;2.737;9;58;26;82;802;2.877;0,21
9;China ;26/01/2020;1.970;10;49;14;56;669;2.075;0,15
9;China ;25/01/2020;1.325;3;39;16;42;486;1.406;0,10
9;China ;24/01/2020;858;6;36;8;26;277;920;0,07
9;China ;23/01/2020;595;2;30;1;18;95;643;0,05
9;China ;22/01/2020;503;28;28;17;17;548;548;0,04
10;Andorra ;01/04/2020;366;0;10;2;14;14;390;511,97
10;Andorra ;31/03/2020;354;0;10;4;12;6;376;493,59
10;Andorra ;30/03/2020;352;9;10;2;8;36;370;485,71
10;Andorra ;29/03/2020;327;0;1;3;6;26;334;438,45
10;Andorra ;28/03/2020;304;0;1;0;3;41;308;404,32
10;Andorra ;27/03/2020;263;0;1;0;3;43;267;350,50
10;Andorra ;26/03/2020;220;0;1;2;3;36;224;294,05
10;Andorra ;25/03/2020;186;0;1;0;1;24;188;246,79
10;Andorra ;24/03/2020;162;0;1;0;1;31;164;215,29
10;Andorra ;23/03/2020;131;0;1;0;1;20;133;174,59
10;Andorra ;22/03/2020;111;0;1;1;1;25;113;148,34
10;Andorra ;21/03/2020;87;0;1;;;13;88;115,52
10;Andorra ;20/03/2020;74;0;1;;;22;75;98,45
10;Andorra ;19/03/2020;52;0;1;;;14;53;69,57
10;Andorra ;18/03/2020;38;0;1;;;0;39;51,20
10;Andorra ;17/03/2020;38;0;1;;;37;39;51,20
10;Andorra ;16/03/2020;1;0;1;;;1;2;2,63
10;Andorra ;15/03/2020;0;0;1;;;0;1;1,31
10;Andorra ;14/03/2020;0;1;1;;;0;1;1,31
10;Andorra ;13/03/2020;1;;;;;0;1;1,31
10;Andorra ;12/03/2020;0;1;1;;;0;1;1,31
10;Andorra ;11/03/2020;1;;;;;0;1;1,31
10;Andorra ;10/03/2020;1;;;;;0;1;1,31
10;Andorra ;09/03/2020;1;;;;;0;1;1,31
10;Andorra ;08/03/2020;1;;;;;0;1;1,31
10;Andorra ;07/03/2020;1;;;;;0;1;1,31
10;Andorra ;06/03/2020;1;;;;;0;1;1,31
10;Andorra ;05/03/2020;1;;;;;0;1;1,31
10;Andorra ;04/03/2020;1;;;;;0;1;1,31
10;Andorra ;03/03/2020;1;;;;;0;1;1,31
10;Andorra ;02/03/2020;1;;;;;1;1;1,31
11;Emiratos Árabes Unidos ;01/04/2020;745;0;61;2;8;150;814;8,45
11;Emiratos Árabes Unidos ;31/03/2020;597;0;61;1;6;53;664;6,89
11;Emiratos Árabes Unidos ;30/03/2020;545;3;61;2;5;41;611;6,34
11;Emiratos Árabes Unidos ;29/03/2020;509;6;58;1;3;102;570;5,92
11;Emiratos Árabes Unidos ;28/03/2020;414;0;52;0;2;63;468;4,86
11;Emiratos Árabes Unidos ;27/03/2020;351;0;52;0;2;72;405;4,21
11;Emiratos Árabes Unidos ;26/03/2020;279;0;52;0;2;0;333;3,46
11;Emiratos Árabes Unidos ;25/03/2020;279;7;52;0;2;85;333;3,46
11;Emiratos Árabes Unidos ;24/03/2020;201;7;45;0;2;50;248;2,58
11;Emiratos Árabes Unidos ;23/03/2020;158;0;38;0;2;45;198;2,06
11;Emiratos Árabes Unidos ;22/03/2020;113;0;38;0;2;0;153;1,59
11;Emiratos Árabes Unidos ;21/03/2020;113;7;38;0;2;13;153;1,59
11;Emiratos Árabes Unidos ;20/03/2020;107;0;31;2;2;0;140;1,45
11;Emiratos Árabes Unidos ;19/03/2020;109;5;31;;;27;140;1,45
11;Emiratos Árabes Unidos ;18/03/2020;87;3;26;;;15;113;1,17
11;Emiratos Árabes Unidos ;17/03/2020;75;0;23;;;0;98;1,02
11;Emiratos Árabes Unidos ;16/03/2020;75;0;23;;;0;98;1,02
11;Emiratos Árabes Unidos ;15/03/2020;75;6;23;;;13;98;1,02
11;Emiratos Árabes Unidos ;14/03/2020;68;0;17;;;0;85;0,88
11;Emiratos Árabes Unidos ;13/03/2020;68;0;17;;;0;85;0,88
11;Emiratos Árabes Unidos ;12/03/2020;68;0;17;;;11;85;0,88
11;Emiratos Árabes Unidos ;11/03/2020;57;5;17;;;0;74;0,77
11;Emiratos Árabes Unidos ;10/03/2020;62;5;12;;;29;74;0,77
11;Emiratos Árabes Unidos ;09/03/2020;38;0;7;;;0;45;0,47
11;Emiratos Árabes Unidos ;08/03/2020;38;0;7;;;0;45;0,47
11;Emiratos Árabes Unidos ;07/03/2020;38;2;7;;;16;45;0,47
11;Emiratos Árabes Unidos ;06/03/2020;24;0;5;;;0;29;0,30
11;Emiratos Árabes Unidos ;05/03/2020;24;0;5;;;2;29;0,30
11;Emiratos Árabes Unidos ;04/03/2020;22;0;5;;;0;27;0,28
11;Emiratos Árabes Unidos ;03/03/2020;22;0;5;;;6;27;0,28
11;Emiratos Árabes Unidos ;02/03/2020;16;0;5;;;0;21;0,22
11;Emiratos Árabes Unidos ;01/03/2020;16;0;5;;;0;21;0,22
11;Emiratos Árabes Unidos ;29/02/2020;16;0;5;;;2;21;0,22
11;Emiratos Árabes Unidos ;28/02/2020;14;1;5;;;6;19;0,20
11;Emiratos Árabes Unidos ;27/02/2020;9;0;4;;;0;13;0,13
11;Emiratos Árabes Unidos ;26/02/2020;9;0;4;;;0;13;0,13
11;Emiratos Árabes Unidos ;25/02/2020;9;0;4;;;0;13;0,13
11;Emiratos Árabes Unidos ;24/02/2020;9;0;4;;;0;13;0,13
11;Emiratos Árabes Unidos ;23/02/2020;9;0;4;;;0;13;0,13
11;Emiratos Árabes Unidos ;22/02/2020;9;0;4;;;4;13;0,13
11;Emiratos Árabes Unidos ;21/02/2020;5;0;4;;;0;9;0,09
11;Emiratos Árabes Unidos ;20/02/2020;5;0;4;;;0;9;0,09
11;Emiratos Árabes Unidos ;19/02/2020;5;0;4;;;0;9;0,09
11;Emiratos Árabes Unidos ;18/02/2020;5;0;4;;;0;9;0,09
11;Emiratos Árabes Unidos ;17/02/2020;5;0;4;;;0;9;0,09
11;Emiratos Árabes Unidos ;16/02/2020;5;1;4;;;1;9;0,09
11;Emiratos Árabes Unidos ;15/02/2020;5;2;3;;;0;8;0,08
11;Emiratos Árabes Unidos ;14/02/2020;7;0;1;;;0;8;0,08
11;Emiratos Árabes Unidos ;13/02/2020;7;0;1;;;0;8;0,08
11;Emiratos Árabes Unidos ;12/02/2020;7;1;1;;;0;8;0,08
11;Emiratos Árabes Unidos ;11/02/2020;8;;;;;0;8;0,08
11;Emiratos Árabes Unidos ;10/02/2020;8;;;;;1;8;0,08
11;Emiratos Árabes Unidos ;09/02/2020;7;;;;;0;7;0,07
11;Emiratos Árabes Unidos ;08/02/2020;7;;;;;2;7;0,07
11;Emiratos Árabes Unidos ;07/02/2020;5;;;;;0;5;0,05
11;Emiratos Árabes Unidos ;06/02/2020;5;;;;;0;5;0,05
11;Emiratos Árabes Unidos ;05/02/2020;5;;;;;0;5;0,05
11;Emiratos Árabes Unidos ;04/02/2020;5;;;;;0;5;0,05
11;Emiratos Árabes Unidos ;03/02/2020;5;;;;;0;5;0,05
11;Emiratos Árabes Unidos ;02/02/2020;5;;;;;1;5;0,05
11;Emiratos Árabes Unidos ;01/02/2020;4;;;;;0;4;0,04
11;Emiratos Árabes Unidos ;31/01/2020;4;;;;;0;4;0,04
11;Emiratos Árabes Unidos ;30/01/2020;4;;;;;0;4;0,04
11;Emiratos Árabes Unidos ;29/01/2020;4;;;;;4;4;0,04
12;Afganistán ;01/04/2020;228;0;5;0;4;63;237;0,64
12;Afganistán ;31/03/2020;165;3;5;0;4;4;174;0,47
12;Afganistán ;30/03/2020;164;0;2;0;4;50;170;0,46
12;Afganistán ;29/03/2020;114;0;2;0;4;10;120;0,32
12;Afganistán ;28/03/2020;104;0;2;0;4;0;110;0,30
12;Afganistán ;27/03/2020;104;0;2;0;4;16;110;0,30
12;Afganistán ;26/03/2020;88;0;2;2;4;10;94;0,25
12;Afganistán ;25/03/2020;80;1;2;1;2;10;84;0,23
12;Afganistán ;24/03/2020;72;0;1;0;1;34;74;0,20
12;Afganistán ;23/03/2020;38;0;1;0;1;0;40;0,11
12;Afganistán ;22/03/2020;38;0;1;1;1;16;40;0,11
12;Afganistán ;21/03/2020;23;0;1;;;0;24;0,06
12;Afganistán ;20/03/2020;23;0;1;;;2;24;0,06
12;Afganistán ;19/03/2020;21;0;1;;;0;22;0,06
12;Afganistán ;18/03/2020;21;0;1;;;0;22;0,06
12;Afganistán ;17/03/2020;21;0;1;;;1;22;0,06
12;Afganistán ;16/03/2020;20;1;1;;;5;21;0,06
12;Afganistán ;15/03/2020;16;;;;;5;16;0,04
12;Afganistán ;14/03/2020;11;;;;;4;11;0,03
12;Afganistán ;13/03/2020;7;;;;;0;7;0,02
12;Afganistán ;12/03/2020;7;;;;;0;7;0,02
12;Afganistán ;11/03/2020;7;;;;;2;7;0,02
12;Afganistán ;10/03/2020;5;;;;;1;5;0,01
12;Afganistán ;09/03/2020;4;;;;;0;4;0,01
12;Afganistán ;08/03/2020;4;;;;;3;4;0,01
12;Afganistán ;07/03/2020;1;;;;;0;1;0
12;Afganistán ;06/03/2020;1;;;;;0;1;0
12;Afganistán ;05/03/2020;1;;;;;0;1;0
12;Afganistán ;04/03/2020;1;;;;;0;1;0
12;Afganistán ;03/03/2020;1;;;;;0;1;0
12;Afganistán ;02/03/2020;1;;;;;0;1;0
12;Afganistán ;01/03/2020;1;;;;;0;1;0
12;Afganistán ;29/02/2020;1;;;;;0;1;0
12;Afganistán ;28/02/2020;1;;;;;0;1;0
12;Afganistán ;27/02/2020;1;;;;;0;1;0
12;Afganistán ;26/02/2020;1;;;;;0;1;0
12;Afganistán ;25/02/2020;1;;;;;0;1;0
12;Afganistán ;24/02/2020;1;;;;;1;1;0
13;Antigua y Barbuda ;01/04/2020;7;;;;;0;7;7,27
13;Antigua y Barbuda ;31/03/2020;7;;;;;0;7;7,27
13;Antigua y Barbuda ;30/03/2020;7;;;;;0;7;7,27
13;Antigua y Barbuda ;29/03/2020;7;;;;;0;7;7,27
13;Antigua y Barbuda ;28/03/2020;7;0;0;0;0;0;7;7,27
13;Antigua y Barbuda ;27/03/2020;7;0;0;0;0;0;7;7,27
13;Antigua y Barbuda ;26/03/2020;7;0;0;0;0;4;7;7,27
13;Antigua y Barbuda ;25/03/2020;3;0;0;0;0;0;3;3,12
13;Antigua y Barbuda ;24/03/2020;3;0;0;0;0;0;3;3,12
13;Antigua y Barbuda ;23/03/2020;3;;0;;0;2;3;3,12
13;Antigua y Barbuda ;22/03/2020;1;;;;;0;1;1,04
13;Antigua y Barbuda ;21/03/2020;1;;;;;0;1;1,04
13;Antigua y Barbuda ;20/03/2020;1;;;;;0;1;1,04
13;Antigua y Barbuda ;19/03/2020;1;;;;;0;1;1,04
13;Antigua y Barbuda ;18/03/2020;1;;;;;0;1;1,04
13;Antigua y Barbuda ;17/03/2020;1;;;;;0;1;1,04
13;Antigua y Barbuda ;16/03/2020;1;;;;;0;1;1,04
13;Antigua y Barbuda ;15/03/2020;1;;;;;0;1;1,04
13;Antigua y Barbuda ;14/03/2020;1;;;;;0;1;1,04
13;Antigua y Barbuda ;13/03/2020;1;;;;;1;1;1,04
14;Albania ;01/04/2020;177;15;67;0;15;16;259;9,05
14;Albania ;31/03/2020;176;8;52;4;15;20;243;8,49
14;Albania ;30/03/2020;168;11;44;1;11;11;223;7,79
14;Albania ;29/03/2020;169;2;33;0;10;15;212;7,41
14;Albania ;28/03/2020;156;0;31;2;10;11;197;6,88
14;Albania ;27/03/2020;147;14;31;2;8;12;186;6,50
14;Albania ;26/03/2020;151;0;17;1;6;28;174;6,08
14;Albania ;25/03/2020;124;7;17;0;5;23;146;5,10
14;Albania ;24/03/2020;108;8;10;1;5;19;123;4,30
14;Albania ;23/03/2020;98;0;2;2;4;15;104;3,63
14;Albania ;22/03/2020;85;0;2;0;2;13;89;3,11
14;Albania ;21/03/2020;72;2;2;0;2;6;76;2,66
14;Albania ;20/03/2020;68;;;0;2;6;70;2,45
14;Albania ;19/03/2020;62;;;0;2;5;64;2,24
14;Albania ;18/03/2020;57;;;1;2;4;59;2,06
14;Albania ;17/03/2020;54;;;0;1;4;55;1,92
14;Albania ;16/03/2020;50;;;0;1;9;51;1,78
14;Albania ;15/03/2020;41;;;0;1;4;42;1,47
14;Albania ;14/03/2020;37;;;0;1;5;38;1,33
14;Albania ;13/03/2020;32;;;0;1;10;33;1,15
14;Albania ;12/03/2020;22;;;0;1;11;23;0,80
14;Albania ;11/03/2020;11;;;1;1;2;12;0,42
14;Albania ;10/03/2020;10;;;;;8;10;0,35
14;Albania ;09/03/2020;2;;;;;2;2;0,07
15;Armenia ;01/04/2020;536;1;31;1;4;39;571;19,26
15;Armenia ;31/03/2020;499;0;30;0;3;50;532;17,94
15;Armenia ;30/03/2020;449;0;30;0;3;58;482;16,25
15;Armenia ;29/03/2020;391;0;30;2;3;17;424;14,30
15;Armenia ;28/03/2020;376;2;30;0;1;78;407;13,73
15;Armenia ;27/03/2020;300;10;28;0;1;39;329;11,10
15;Armenia ;26/03/2020;271;2;18;1;1;25;290;9,78
15;Armenia ;25/03/2020;249;2;16;0;0;16;265;8,94
15;Armenia ;24/03/2020;235;12;14;0;0;14;249;8,40
15;Armenia ;23/03/2020;233;0;2;;0;41;235;7,93
15;Armenia ;22/03/2020;192;1;2;;;34;194;6,54
15;Armenia ;21/03/2020;159;0;1;;;24;160;5,40
15;Armenia ;20/03/2020;135;0;1;;;21;136;4,59
15;Armenia ;19/03/2020;114;0;1;;;31;115;3,88
15;Armenia ;18/03/2020;83;0;1;;;6;84;2,83
15;Armenia ;17/03/2020;77;1;1;;;26;78;2,63
15;Armenia ;16/03/2020;52;;;;;26;52;1,75
15;Armenia ;15/03/2020;26;;;;;8;26;0,88
15;Armenia ;14/03/2020;18;;;;;10;18;0,61
15;Armenia ;13/03/2020;8;;;;;4;8;0,27
15;Armenia ;12/03/2020;4;;;;;3;4;0,13
15;Armenia ;11/03/2020;1;;;;;0;1;0,03
15;Armenia ;10/03/2020;1;;;;;0;1;0,03
15;Armenia ;09/03/2020;1;;;;;0;1;0,03
15;Armenia ;08/03/2020;1;;;;;0;1;0,03
15;Armenia ;07/03/2020;1;;;;;0;1;0,03
15;Armenia ;06/03/2020;1;;;;;0;1;0,03
15;Armenia ;05/03/2020;1;;;;;0;1;0,03
15;Armenia ;04/03/2020;1;;;;;0;1;0,03
15;Armenia ;03/03/2020;1;;;;;0;1;0,03
15;Armenia ;02/03/2020;1;;;;;0;1;0,03
15;Armenia ;01/03/2020;1;;;;;1;1;0,03
16;Angola ;01/04/2020;5;0;1;0;2;1;8;0,03
16;Angola ;31/03/2020;4;1;1;0;2;0;7;0,02
16;Angola ;30/03/2020;5;;;0;2;0;7;0,02
16;Angola ;29/03/2020;5;;;2;2;2;7;0,02
16;Angola ;28/03/2020;5;0;0;0;0;1;5;0,02
16;Angola ;27/03/2020;4;0;0;0;0;0;4;0,01
16;Angola ;26/03/2020;4;0;0;0;0;1;4;0,01
16;Angola ;25/03/2020;3;0;0;0;0;0;3;0,01
16;Angola ;24/03/2020;3;0;0;0;0;0;3;0,01
16;Angola ;23/03/2020;3;;0;;0;1;3;0,01
16;Angola ;22/03/2020;2;;;;;0;2;0,01
16;Angola ;21/03/2020;2;;;;;1;2;0,01
16;Angola ;20/03/2020;1;;;;;1;1;0
17;Argentina ;01/04/2020;778;8;248;1;28;0;1.054;2,37
17;Argentina ;31/03/2020;787;12;240;4;27;234;1.054;2,37
17;Argentina ;30/03/2020;569;156;228;4;23;75;820;1,84
17;Argentina ;29/03/2020;654;0;72;1;19;55;745;1,67
17;Argentina ;28/03/2020;600;0;72;5;18;101;690;1,55
17;Argentina ;27/03/2020;504;9;72;4;13;87;589;1,32
17;Argentina ;26/03/2020;430;11;63;1;9;115;502;1,13
17;Argentina ;25/03/2020;327;0;52;2;8;0;387;0,87
17;Argentina ;24/03/2020;329;49;52;2;6;86;387;0,87
17;Argentina ;23/03/2020;294;0;3;0;4;35;301;0,68
17;Argentina ;22/03/2020;259;0;3;0;4;108;266;0,60
17;Argentina ;21/03/2020;151;0;3;1;4;30;158;0,35
17;Argentina ;20/03/2020;122;0;3;0;3;31;128;0,29
17;Argentina ;19/03/2020;91;0;3;1;3;18;97;0,22
17;Argentina ;18/03/2020;74;0;3;0;2;11;79;0,18
17;Argentina ;17/03/2020;63;2;3;0;2;12;68;0,15
17;Argentina ;16/03/2020;53;0;1;0;2;11;56;0,13
17;Argentina ;15/03/2020;42;0;1;0;2;11;45;0,10
17;Argentina ;14/03/2020;31;1;1;0;2;3;34;0,08
17;Argentina ;13/03/2020;29;;;1;2;12;31;0,07
17;Argentina ;12/03/2020;18;;;0;1;0;19;0,04
17;Argentina ;11/03/2020;18;;;0;1;2;19;0,04
17;Argentina ;10/03/2020;16;;;0;1;5;17;0,04
17;Argentina ;09/03/2020;11;;;0;1;0;12;0,03
17;Argentina ;08/03/2020;11;;;1;1;4;12;0,03
17;Argentina ;07/03/2020;8;;;;;6;8;0,02
17;Argentina ;06/03/2020;2;;;;;1;2;0
17;Argentina ;05/03/2020;1;;;;;0;1;0
17;Argentina ;04/03/2020;1;;;;;0;1;0
17;Argentina ;03/03/2020;1;;;;;1;1;0
18;Austria ;01/04/2020;9.129;341;1.436;18;146;531;10.711;120,91
18;Austria ;31/03/2020;8.957;459;1.095;20;128;562;10.180;114,91
